pref,city,intersection,hiragana,address,lat,lon
北海道,札幌市,北５条通り札幌駅前交差点,きたごじょうどおりさっぽろえきまえこうさてん,札幌市中央区北五条西四丁目,43.066768,141.350582
北海道,札幌市,北５条通り西５丁目線交差点,きたごじょうどおりにしごちょうめせんこうさてん,札幌市中央区北五条西五丁目,43.066546,141.348939
北海道,札幌市,北４条通り札幌駅前通り交差点,きたよじょうどおりさっぽろえきまえどおりこうさてん,札幌市中央区北四条西四丁目,43.06557,141.3508
北海道,札幌市,北４条通り西７丁目線交差点,きたよじょうどおりにしななちょうめせんこうさてん,札幌市中央区北四条西七丁目,43.064936,141.34613
北海道,札幌市,北４条通り西５丁目線交差点,きたよじょうどおりにしごちょうめせんこうさてん,札幌市中央区北四条西五丁目,43.065359,141.349238
北海道,札幌市,北４条通り西６丁目線交差点,きたよじょうどおりにしろくちょうめせんこうさてん,札幌市中央区北四条西六丁目,43.06515,141.347677
北海道,札幌市,北３条通り西７丁目線交差点,きたさんじょうどおりにしななちょうめせんこうさてん,札幌市中央区北二条西七丁目１番,43.06374,141.346427
北海道,札幌市,石山通米里行啓通交差点,いしやまどおりよねさとぎょうけいどおりこうさてん,札幌市中央区南十四条西十丁目１番,43.040827,141.343602
北海道,札幌市,石山通福住桑園通交差点,いしやまどおりふくずみそうえんどおりこうさてん,札幌市中央区南三十条西十一丁目,43.018757,141.346377
北海道,札幌市,行啓通西15丁目線交差点,ぎょうけいどおりにしじゅうごちょうめせんこうさてん,札幌市中央区南十四条西十五丁目２番,43.040326,141.33648
北海道,札幌市,米里行啓通西13丁目線交差点,よねさとぎょうけいどおりにしじゅうさんちょうめせんこうさてん,札幌市中央区南十四条西十三丁目３番,43.040582,141.340187
北海道,札幌市,米里行啓通西14丁目線交差点,よねさとぎょうけいどおりにしじゅうよんちょうめせんこうさてん,札幌市中央区南十四条西十四丁目,43.040445,141.338191
北海道,札幌市,米里行啓通西12丁目線交差点,よねさとぎょうけいどおりにしじゅうにちょうめせんこうさてん,札幌市中央区南十四条西十二丁目２番,43.040724,141.342161
北海道,札幌市,北２条通西８丁目線交差点,きたにじょうどおりにしはっちょうめせんこうさてん,札幌市中央区北二条西八丁目,43.062345,141.345238
北海道,札幌市,北３条通西８丁目線交差点,きたさんじょうどおりにしはっちょうめせんこうさてん,札幌市中央区北三条西八丁目,43.063524,141.345002
宮城県,仙台市,バスプール前交差点,ばすぷーるまえこうさてん,仙台市青葉区中央一丁目１番１号先（仙台駅バスプール北西角）,38.259729,140.879953
宮城県,仙台市,中央１丁目交差点,ちゅうおういっちょうめこうさてん,仙台市青葉区中央一丁目１０番２３号先,38.260849,140.879348
宮城県,仙台市,東一番丁・広瀬通交差点,ひがしいちばんちょうひろせどおりこうさてん ,仙台市青葉区一番町三丁目１１番１５号先,38.262401,140.871409
宮城県,仙台市,中央２丁目交差点,ちゅうおうにちょうめこうさてん,仙台市青葉区中央一丁目６番１８号先,38.262999,140.878074
宮城県,仙台市,錦町公園前交差点,にしきちょうこうえんまえこうさてん ,仙台市青葉区本町三丁目１番１号先,38.267085,140.87568
宮城県,仙台市,東二番丁・広瀬通交差点,ひがしにばんちょうひろせどおりこうさてん ,仙台市青葉区中央二丁目９番１６号先,38.262788,140.873518
宮城県,仙台市,北一番丁勾当台通交差点,きたいちばんちょうこうとうだいどおりこうさてん,仙台市青葉区本町三丁目８番１号先(北西角),38.268731,140.870082
宮城県,仙台市,東二番丁・定禅寺通交差点,ひがしにばんちょうじょうぜんじどおりこうさてん ,仙台市青葉区一番町四丁目１１番１号先,38.26616,140.871516
宮城県,仙台市,愛宕上杉中央通交差点,あたごかみすぎちゅうおうどおりこうさてん,仙台市青葉区中央一丁目８番１９号先,38.261774,140.878811
宮城県,仙台市,駅前広瀬交差点,えきまえひろせこうさてん,仙台市青葉区本町一丁目１番１号先,38.263151,140.880528
宮城県,仙台市,駅前名掛丁交差点,えきまえなかけちょうこうさてん,仙台市青葉区中央一丁目７番１号先,38.262146,140.880837
宮城県,仙台市,広瀬・晩翠通交差点,ひろせばんすいどおりこうさてん ,仙台市青葉区国分町二丁目３番９号先,38.261765,140.867936
宮城県,仙台市,定禅寺・国分町通交差点,じょうぜんじこくぶんちょうどおりこうさてん,仙台市青葉区国分町三丁目２番５号先,38.265684,140.868947
宮城県,仙台市,広瀬・国分町通交差点,ひろせこくぶんちょうどおりこうさてん ,仙台市青葉区国分町二丁目２番２号先,38.262159,140.870099
宮城県,仙台市,定禅寺・晩翠通交差点,じょうぜんじばんすいどおりこうさてん ,仙台市青葉区立町２７番２６号先,38.265281,140.8668
宮城県,仙台市,県庁市役所前交差点,けんちょうしやくしょまえこうさてん,仙台市青葉区本町三丁目８番１号先(議会庁舎南西角),38.267446,140.870682
宮城県,仙台市,市民会館前交差点,しみんかいかんまえこうさてん,仙台市青葉区桜ケ岡公園４番１号先（南東角から南方30m）,38.264681,140.863498
宮城県,仙台市,定禅寺・東三番丁交差点,じょうぜんじひがしさんばんちょうこうさてん ,仙台市青葉区本町三丁目９番先（勾当台公園南東角）,38.266454,140.872955
宮城県,仙台市,五ツ橋交差点,いつつばしこうさてん,仙台市青葉区五橋二丁目２番１号先,38.252725,140.879467
宮城県,仙台市,勾当台通北二交差点,こうとうだいどおりきたにこうさてん,仙台市青葉区二日町１２番３４号先,38.269911,140.869722
宮城県,仙台市,定禅寺・木町通交差点,じょうぜんじきまちどおりこうさてん ,仙台市青葉区春日町３番１号先(土地番),38.264906,140.864792
宮城県,仙台市,定禅寺・東一番丁交差点,じょうぜんじひがしいちばんちょうこうさてん ,仙台市青葉区国分町三丁目１番３号先,38.265939,140.870287
宮城県,仙台市,仙台中央警察署前交差点,せんだいちゅうおうけいさつしょまえこうさてん,仙台市青葉区北目町１番１８号先,38.254015,140.878681
宮城県,仙台市,定禅寺・錦町交差点,じょうぜんじにしきちょうこうさてん ,仙台市青葉区花京院二丁目１番１８号先,38.267814,140.879289
宮城県,仙台市,福祉プラザ前交差点,ふくしぷらざまえこうさてん,仙台市青葉区五橋二丁目１２番２号先,38.251271,140.880737
宮城県,仙台市,東六番丁・錦町交差点,ひがしろくばんちょうにしきちょうこうさてん ,仙台市青葉区宮町一丁目１番３８号先,38.26865,140.883695
宮城県,仙台市,たいはっくる前交差点,たいはっくるまえこうさてん,仙台市太白区長町三丁目４番１６号先,38.228664,140.884934
宮城県,仙台市,松ケ丘交差点,まつがおかこうさてん,仙台市太白区八木山本町一丁目３８番７号先,38.240723,140.848047
宮城県,仙台市,長町駅前交差点,ながまちえきまえこうさてん ,仙台市太白区長町五丁目１番１号先(南西角),38.226413,140.884916
宮城県,仙台市,八木山本町二丁目交差点,やぎやまほんちょうにちょうめこうさてん ,仙台市太白区八木山本町二丁目４番１１号先,38.241453,140.841349
宮城県,仙台市,八木山南一丁目交差点,やぎやまみなみいっちょうめこうさてん ,仙台市太白区八木山南一丁目１番１２号先,38.235047,140.836975
宮城県,仙台市,八木山小学校前交差点,やぎやましょうがっこうまえこうさてん ,仙台市太白区八木山本町一丁目３９番２号先,38.239642,140.847149
宮城県,仙台市,南郵便局前交差点,みなみゆうびんきょくまえこうさてん ,仙台市太白区長町八丁目２２番１０号先,38.228238,140.877243
宮城県,仙台市,長町五丁目交差点,ながまちごちょうめこうさてん ,仙台市太白区長町五丁目１０番４５号先,38.225629,140.881692
宮城県,仙台市,太白区役所前交差点,たいはくくやくしょまえこうさてん ,仙台市太白区長町南一丁目１番１号先,38.2249,140.878296
宮城県,仙台市,地下鉄長町南駅西側交差点,ちかてつながまちみなみえきにしがわこうさてん ,仙台市太白区長町南四丁目１番１号先（北東角）,38.224215,140.874455
宮城県,仙台市,長町七丁目交差点,ながまちななちょうめこうさてん ,仙台市太白区長町七丁目２０番１５号先,38.226905,140.877755
宮城県,仙台市,太子堂駅入口交差点,たいしどうえきいりぐちこうさてん,仙台市太白区あすと長町三丁目３番３１号先,38.218151,140.885387
宮城県,仙台市,あすと長町一丁目南交差点,あすとながまちいっちょうめみなみこうさてん,仙台市太白区あすと長町四丁目１番先(南西角),38.226159,140.887414
宮城県,仙台市,あすと長町一丁目北交差点,あすとながまちいっちょうめきたこうさてん,仙台市太白区郡山一丁目８番６０号先（南西角）,38.228166,140.888437
宮城県,仙台市,長町駅入口交差点,ながまちえきいりぐちこうさてん,仙台市太白区あすと長町四丁目１番６０号先(南西角),38.227208,140.887765
宮城県,仙台市,富沢四丁目交差点,とみざわよんちょうめこうさてん,仙台市太白区富沢四丁目２番先（南西角）,38.215045,140.868921
宮城県,仙台市,八木山小学校南東交差点,やぎやましょうがっこうなんとうこうさてん,仙台市太白区八木山本町一丁目４０番１号先,38.237685,140.849518
宮城県,仙台市,あすと長町一丁目西交差点,あすとながまちいっちょうめにしこうさてん,仙台市太白区あすと長町一丁目４番３０９号先,38.228566,140.886181
宮城県,仙台市,八木山動物公園駅前交差点,やぎやまどうぶつこうえんえきまえこうさてん,仙台市太白区八木山本町一丁目２８番１３号先,38.242679,140.84306
宮城県,仙台市,北四番丁・勾当台通交差点,きたよばんちょうこうとうだいどおりこうさてん,仙台市青葉区上杉一丁目１７番１８号先,38.272211,140.869042
宮城県,仙台市,東北大学病院正門前交差点,とうほくだいがくびょういんせいもんまえこうさてん ,仙台市青葉区星陵町１番１号先（南側）,38.270941,140.861728
宮城県,仙台市,上杉６丁目交差点,かみすぎろくちょうめこうさてん,仙台市青葉区上杉六丁目２番３０号先,38.275421,140.873539
宮城県,仙台市,附属小学校入口交差点,ふぞくしょうがっこういりぐちこうさてん,仙台市青葉区上杉五丁目８番７３号先,38.275916,140.877132
宮城県,仙台市,北四番丁・晩翠通交差点,きたよばんちょうばんすいどおりこうさてん,仙台市青葉区木町通二丁目２番１６号先,38.271483,140.864879
宮城県,仙台市,北仙台駅入口交差点,きたせんだいえきいりぐちこうさてん,仙台市青葉区昭和町４番３号先,38.279638,140.869647
宮城県,仙台市,北四番丁・大衡仙台線交差点,きたよばんちょうおおひらせんだいせんこうさてん ,仙台市青葉区木町通二丁目３番１９号先,38.271144,140.862814
宮城県,仙台市,北四番丁・国分町通交差点,きたよばんちょうこくぶんちょうどおりこうさてん,仙台市青葉区二日町１７番２７号先,38.271839,140.866876
宮城県,仙台市,視覚支援学校入口交差点,しかくしえんがっこういりぐちこうさてん,仙台市青葉区梅田町１番２号先,38.276148,140.879303
宮城県,仙台市,北四番丁・外記丁交差点,きたよばんちょうげきちょうこうさてん ,仙台市青葉区上杉二丁目２番１号先,38.272719,140.872033
宮城県,仙台市,勾当台通・北三交差点,こうとうだいどおりきたさんこうさてん,仙台市青葉区上杉一丁目１７番７号先,38.271144,140.869363
宮城県,仙台市,宮町小田原北一交差点,みやまちおだわらきたいちこうさてん ,仙台市青葉区宮町二丁目１番５２号先,38.27062,140.883924
宮城県,仙台市,愛子駅入口交差点,あやしえきいりぐちこうさてん,仙台市青葉区上愛子字上町１３番１号先,38.271039,140.761557
宮城県,仙台市,昭和町交差点,しょうわまちこうさてん,仙台市青葉区昭和町１番５０号先,38.27987,140.872402
宮城県,仙台市,上杉１丁目交差点,かみすぎいっちょうめこうさてん,仙台市青葉区上杉二丁目１番５０号先,38.273054,140.873987
宮城県,仙台市,北四番丁・堤通交差点,きたよばんちょうつつみどおりこうさてん ,仙台市青葉区上杉二丁目３番１号先,38.27245,140.870526
宮城県,仙台市,上杉山中学校前,かみすぎやまちゅうがっこうまえ,仙台市青葉区堤通雨宮町１番１号先,38.277964,140.872962
宮城県,仙台市,北三・西公園通交差点,きたさん・にしこうえんどおりこうさてん,仙台市青葉区木町通一丁目８番８号先,38.269741,140.862085
宮城県,仙台市,北五・上杉交差点,きたごかみすぎこうさてん,仙台市青葉区上杉二丁目１０番５７号先,38.274203,140.873754
宮城県,仙台市,落合交差点,おちあいこうさてん,仙台市青葉区落合一丁目１７番１５号先,38.272589,140.790458
宮城県,仙台市,北四番丁・宮町通交差点,きたよばんちょうみやまちどおりこうさてん,仙台市青葉区宮町三丁目８番３３号先,38.274213,140.884358
宮城県,仙台市,上杉４丁目郵便局前交差点,かみすぎよんちょうめゆうびんきょくまえこうさてん,仙台市青葉区上杉四丁目５番２４号先,38.274036,140.879704
宮城県,仙台市,苦竹一丁目交差点,にがたけいっちょうめこうさてん,仙台市宮城野区苦竹一丁目８番２号先,38.268645,140.917194
宮城県,仙台市,苦竹駅前,にがたけえきまえ,仙台市宮城野区苦竹一丁目７番３３号先,38.268978,140.919041
宮城県,仙台市,総合運動場前交差点,そうごううんどうじょうまえこうさてん,仙台市宮城野区宮城野一丁目９番１４号先,38.258445,140.902019
宮城県,仙台市,仙台駅東口交差点,せんだいえきひがしぐちこうさてん,仙台市宮城野区榴岡一丁目２番１号先,38.259887,140.884731
宮城県,仙台市,榴岡２丁目交差点,つつじがおかにちょうめこうさてん,仙台市宮城野区榴岡二丁目５番２６号先,38.259747,140.886156
宮城県,仙台市,岩切駅前交差点,いわきりえきまえこうさてん,仙台市宮城野区岩切字洞ノ口１９０番１１号先,38.301394,140.954531
宮城県,仙台市,榴岡公園北側交差点,つつじがおかこうえんきたがわこうさてん,仙台市宮城野区榴ケ岡５番先,38.262012,140.894538
宮城県,仙台市,榴岡４丁目交差点,つつじがおかよんちょうめこうさてん,仙台市宮城野区榴岡三丁目１０番７号先,38.259105,140.891722
宮城県,仙台市,榴岡図書館東側交差点,つつじがおかとしょかんひがしがわこうさてん,仙台市宮城野区榴岡三丁目８番１号先,38.259393,140.889153
宮城県,仙台市,総合グランド交番前交差点,そうごうぐらんどこうばんまえこうさてん ,仙台市宮城野区宮城野一丁目９番１７号先,38.257946,140.901547
宮城県,仙台市,仙台サンプラザ前交差点,せんだいさんぷらざまえこうさてん,仙台市宮城野区宮城野一丁目１番２号先,38.258734,140.894848
宮城県,仙台市,榴ヶ岡交差点,つつじがおかこうさてん,仙台市宮城野区榴岡三丁目１１番１８号先,38.260559,140.892014
宮城県,仙台市,二十人町交差点,にじゅうにんまちこうさてん,仙台市宮城野区二十人町３０９番２０号先,38.262245,140.892359
宮城県,仙台市,鉄砲町西交差点,てっぽうまちにしこうさてん,仙台市宮城野区鉄砲町西２番１１号先,38.263785,140.886877
宮城県,仙台市,岩切分台１丁目交差点,いわきりぶんだいいっちょうめこうさてん,仙台市宮城野区岩切字青津目１２１番５号先,38.303477,140.955069
宮城県,仙台市,二十人町西２番交差点,にじゅうにんまちにしにばんこうさてん,仙台市宮城野区二十人町３０１番２０号先,38.262843,140.886703
宮城県,仙台市,二十人町西１番交差点,にじゅうにんまちにしいちばんこうさてん,仙台市宮城野区二十人町３０２番１２号先,38.262548,140.889548
宮城県,仙台市,泉中央交差点,いずみちゅうおうこうさてん,仙台市泉区泉中央四丁目３番１号先,38.322446,140.882947
宮城県,仙台市,イズミティ２１前交差点,いずみてぃにじゅういちまえこうさてん,仙台市泉区泉中央二丁目１８番１号先,38.325302,140.880478
宮城県,仙台市,泉区役所前交差点,いずみくやくしょまえこうさてん,仙台市泉区泉中央二丁目１番１号先,38.325359,140.882883
宮城県,仙台市,泉中央駅前交差点,いずみちゅうおうえきまえこうさてん,仙台市泉区泉中央一丁目１３番４号先,38.322393,140.880509
宮城県,仙台市,仙台スタジアム前交差点,せんだいすたじあむまえこうさてん,仙台市泉区泉中央四丁目１番３号先,38.320852,140.882935
宮城県,仙台市,支援センター入口交差点,しえんせんたーいりぐちこうさてん,仙台市泉区泉中央二丁目１番５６号先,38.327219,140.880379
宮城県,仙台市,泉中央駅西口交差点,いずみちゅうおうえきにしぐちこうさてん,仙台市泉区泉中央一丁目１５番２号先,38.323882,140.880475
宮城県,仙台市,将監西小学校入口交差点,しょうげんにししょうがっこういりぐちこうさてん,仙台市泉区将監十丁目２６番１６号先,38.334911,140.868526
宮城県,仙台市,東一番丁青葉通交差点,ひがしいちばんちょうあおばどおりこうさてん,仙台市青葉区一番町二丁目４番１９号先,38.259641,140.872291
宮城県,仙台市,花京院交差点,かきょういんこうさてん,仙台市青葉区花京院一丁目１番２０号先,38.265926,140.879738
宮城県,仙台市,東二番丁中央通交差点,ひがしにばんちょうちゅうおうどおりこうさてん,仙台市青葉区中央二丁目３番１８号先,38.260948,140.874598
宮城県,仙台市,東七番丁車通り二十人町交差点,ひがしななばんちょうくるまどおりにじゅうにんまちこうさてん,仙台市宮城野区名掛丁２０６番２２号先,38.262951,140.885358
宮城県,仙台市,北六･外記丁交差点,きたろくげきちょうこうさてん,仙台市青葉区上杉二丁目９番２１号先,38.275178,140.871488
宮城県,仙台市,本町二丁目銀杏坂交差点,ほんちょうにちょうめいちょうざかこうさてん,仙台市青葉区本町二丁目１０番２８号先,38.264522,140.877239
宮城県,仙台市,勾当台通・北六交差点,こうとうだいどおりきたろくこうさてん,仙台市青葉区上杉二丁目４番２６号先,38.274708,140.868394
宮城県,仙台市,勾当台通・北七交差点,こうとうだいどおりきたななこうさてん,仙台市青葉区柏木一丁目１番５０号先,38.27576,140.868115
宮城県,仙台市,中江幸町交差点,なかえさいわいちょうこうさてん,仙台市宮城野区幸町五丁目１番１７号先,38.273005,140.899055
宮城県,仙台市,幸町さいわい幼稚園前,さいわいちょうさいわいようちえんまえ,仙台市宮城野区幸町三丁目３番３号先,38.276553,140.899073
宮城県,仙台市,幸町南小学校北側交差点,さいわいちょうみなみしょうがっこうきたがわこうさてん,仙台市宮城野区幸町二丁目２２番３４号先,38.274772,140.899058
宮城県,大崎市,十日町交差点,とおかまちこうさてん,大崎市古川十日町６番１号先,38.575138,140.959748
宮城県,大崎市,大崎市役所南側交差点,おおさきしやくしょみなみがわこうさてん,大崎市古川七日町１番６号先,38.576401,140.956285
宮城県,大崎市,駅前大通交差点,えきまえおおどおりこうさてん,大崎市古川台町７番１５号先,38.573678,140.964765
宮城県,大崎市,保健福祉プラザ入口交差点,ほけんふくしぷらざいりぐちこうさてん,大崎市古川荒川小金町９番１８号先（北向側）,38.572834,140.959061
宮城県,大崎市,大崎市医師会館前交差点,おおさきしいしかいかんまえこうさてん,大崎市古川駅前大通二丁目４番４１号先,38.573357,140.966461
宮城県,大崎市,年金事務所北側交差点,ねんきんじむしょきたがわこうさてん,大崎市古川駅南二丁目２番１号先,38.568584,140.968479
宮城県,大崎市,古川駅北東角交差点,ふるかわえきほくとうかどこうさてん,大崎市古川駅東二丁目１番５号先,38.572929,140.968699
宮城県,大崎市,古川駅前大通二丁目交差点,ふるかわえきまえおおどおりにちょうめこうさてん ,大崎市古川駅前大通一丁目５番３号先,38.572181,140.966086
宮城県,大崎市,新幹線古川駅西側交差点,しんかんせんふるかわえきにしがわこうさてん ,大崎市古川駅前大通一丁目３番８号先,38.572525,140.96439
宮城県,大崎市,古川駅南東角交差点,ふるかわえきなんとうかどこうさてん,大崎市古川駅南二丁目２番１号先,38.568728,140.967667
宮城県,大崎市,ハローワーク北側交差点,はろーわ－くきたがわこうさてん,大崎市古川中里六丁目３番３６号先（東向側）,38.567292,140.967087
宮城県,大崎市,裁判所東側交差点,さいばんしょひがしがわこうさてん,大崎市古川駅南二丁目９番４６号先,38.566567,140.970783
宮城県,大崎市,合同庁舎西側交差点,ごうどうちょうしゃにしがわこうさてん,大崎市古川旭四丁目１番１号先（南西角）,38.566026,140.973579
宮城県,大崎市,合同庁舎北側交差点,ごうどうちょうしゃきたがわこうさてん,大崎市古川旭三丁目８番３３号先,38.567489,140.974033
宮城県,大崎市,大崎合同庁舎北東交差点,おおさきごうどうちょうしゃほくとうこうさてん ,大崎市古川旭三丁目８番１８号先,38.566998,140.976709
宮城県,大崎市,あさひ西公園北側交差点,あさひにしこうえんきたがわこうさてん,大崎市古川旭一丁目１０番２４号先,38.568052,140.971253
宮城県,大崎市,古川第五小学校入口交差点,ふるかわだいごしょうがっこういりぐちこうさてん ,大崎市古川穂波二丁目８番６号先,38.566769,140.94497
宮城県,大崎市,穂波の郷西交差点,ほなみのさとにしこうさてん,大崎市古川穂波七丁目２番１１号先,38.5666,140.940285
宮城県,大崎市,穂波の郷中央交差点 ,ほなみのさとちゅうおうこうさてん,大崎市古川穂波七丁目２番囲先（南東角）,38.566559,140.942912
